from,to,from_stop_lat,from_stop_lon,to_stop_lat,to_stop_lon,beeline,duration,walk_distance
4631901,4203502,51.9947283966,7.662704229,51.9962907432,7.6558237432,502.649683711119,5.39,520
4631901,4206101,51.9947283966,7.662704229,51.9942371832,7.653437224,637.542923885997,10.41,880
4631901,4206102,51.9947283966,7.662704229,51.9945029421,7.6533606843,640.929566987988,10.2,820
4631902,4631901,51.9945076536,7.6630488547,51.9947283966,7.662704229,34.085508212297,1.11,130
4631902,4631903,51.9945076536,7.6630488547,51.9942472737,7.6618417206,87.6715599574494,1.74,140
4631902,4632101,51.9945076536,7.6630488547,51.9972980764,7.6640974917,318.835463321443,5.66,430
4631902,4632102,51.9945076536,7.6630488547,51.9973663388,7.6637871093,322.225267736011,5.38,410
4631902,4631101,51.9945076536,7.6630488547,51.9907083256,7.6646647382,437.202552017801,8.02,630
4631902,4631102,51.9945076536,7.6630488547,51.9900831375,7.6640688624,497.472800869607,8.18,630
4631902,4203501,51.9945076536,7.6630488547,51.9962049343,7.6560206283,517.457809018384,6.09,530
4631902,4203502,51.9945076536,7.6630488547,51.9962907432,7.6558237432,533.523114916132,6.11,550
4631902,4211102,51.9945076536,7.6630488547,51.9985304217,7.6694633391,627.558450904364,10.24,950
4631902,4206101,51.9945076536,7.6630488547,51.9942371832,7.653437224,659.504730506189,11.14,910
4631902,4206102,51.9945076536,7.6630488547,51.9945029421,7.6533606843,664.061644955951,10.92,850
4631902,4211101,51.9945076536,7.6630488547,51.9989007333,7.669912013,678.552635094791,10.92,1010
4631903,4631901,51.9942472737,7.6618417206,51.9947283966,7.662704229,79.7721795121705,1.15,120
4631903,4631902,51.9942472737,7.6618417206,51.9945076536,7.6630488547,87.6715599574494,1.74,140
4631903,4632102,51.9942472737,7.6618417206,51.9973663388,7.6637871093,371.935781578596,5.41,410
4631903,4632101,51.9942472737,7.6618417206,51.9972980764,7.6640974917,373.152876887063,5.69,430
4631903,4631101,51.9942472737,7.6618417206,51.9907083256,7.6646647382,438.913616884405,9.0,700
4631903,4203501,51.9942472737,7.6618417206,51.9962049343,7.6560206283,454.627445772087,6.12,520
4631903,4203502,51.9942472737,7.6618417206,51.9962907432,7.6558237432,471.053357782146,6.14,540
4631903,4631102,51.9942472737,7.6618417206,51.9900831375,7.6640688624,488.041495092753,8.53,660
4631903,4206101,51.9942472737,7.6618417206,51.9942371832,7.653437224,576.078378982412,11.17,910
4631903,4206102,51.9942472737,7.6618417206,51.9945029421,7.6533606843,582.018180462794,10.96,850
4631903,4203102,51.9942472737,7.6618417206,51.99763372,7.6515214188,801.548807040355,12.81,960
4632101,4632102,51.9972980764,7.6640974917,51.9973663388,7.6637871093,22.5898165205569,0.28,20
4632101,4631901,51.9972980764,7.6640974917,51.9947283966,7.662704229,301.574521268955,4.8,390
4632101,4631902,51.9972980764,7.6640974917,51.9945076536,7.6630488547,318.835463321443,5.66,430
4632101,4631903,51.9972980764,7.6640974917,51.9942472737,7.6618417206,373.152876887063,5.69,430
4632101,4211102,51.9972980764,7.6640974917,51.9985304217,7.6694633391,392.51929624645,4.58,520
4632101,4211101,51.9972980764,7.6640974917,51.9989007333,7.669912013,436.627895052516,5.26,580
4632101,4203501,51.9972980764,7.6640974917,51.9962049343,7.6560206283,566.805735073228,9.92,810
4632101,4203502,51.9972980764,7.6640974917,51.9962907432,7.6558237432,578.063606793622,9.93,830
4632101,4631101,51.9972980764,7.6640974917,51.9907083256,7.6646647382,734.597405316776,13.68,1060
4632101,4206102,51.9972980764,7.6640974917,51.9945029421,7.6533606843,798.991986025196,14.75,1130
4632101,4206101,51.9972980764,7.6640974917,51.9942371832,7.653437224,806.215269989064,14.96,1190
4632101,4203102,51.9972980764,7.6640974917,51.99763372,7.6515214188,862.760915797163,16.6,1250
4632102,4632101,51.9973663388,7.6637871093,51.9972980764,7.6640974917,22.5898165205569,0.28,20
4632102,4631901,51.9973663388,7.6637871093,51.9947283966,7.662704229,302.889063413149,4.52,370
4632102,4631902,51.9973663388,7.6637871093,51.9945076536,7.6630488547,322.225267736011,5.38,410
4632102,4631903,51.9973663388,7.6637871093,51.9942472737,7.6618417206,371.935781578596,5.41,410
4632102,4211102,51.9973663388,7.6637871093,51.9985304217,7.6694633391,410.053157115712,4.86,540
4632102,4211101,51.9973663388,7.6637871093,51.9989007333,7.669912013,453.208321469448,5.54,600
4632102,4203501,51.9973663388,7.6637871093,51.9962049343,7.6560206283,547.790393196072,9.63,790
4632102,4203502,51.9973663388,7.6637871093,51.9962907432,7.6558237432,558.78779680649,9.65,800
4632102,4206102,51.9973663388,7.6637871093,51.9945029421,7.6533606843,782.505461129894,14.46,1110
4632102,4206101,51.9973663388,7.6637871093,51.9942371832,7.653437224,790.305208915414,14.68,1170
4632102,4203102,51.9973663388,7.6637871093,51.99763372,7.6515214188,841.204294215154,16.32,1220
4633101,4633102,51.9229277107,7.5266307657,51.923113,7.526747,22.1161089178991,0.36,60
4633101,4707102,51.9229277107,7.5266307657,51.9244148283,7.5279285482,187.997793805365,2.61,280
4633101,4707101,51.9229277107,7.5266307657,51.924708634,7.5274858492,206.759961548854,2.95,250
4633101,4634102,51.9229277107,7.5266307657,51.9206107462,7.5272424328,261.319575849234,3.58,310
4633101,4706101,51.9229277107,7.5266307657,51.9249442915,7.5238090578,296.510910830924,6.0,470
4633101,4706102,51.9229277107,7.5266307657,51.9248360385,7.5235649855,299.042070352909,6.26,490
4633101,4633501,51.9229277107,7.5266307657,51.9235756262,7.5222119678,311.818039240672,4.68,380
4633101,4633502,51.9229277107,7.5266307657,51.9238340841,7.5222142871,319.548875235766,5.04,410
4633101,4634101,51.9229277107,7.5266307657,51.9200083695,7.5272407126,327.666493510015,3.93,340
4633101,4705102,51.9229277107,7.5266307657,51.92626,7.527508,375.805445882683,4.99,400
4633101,4705101,51.9229277107,7.5266307657,51.926357557,7.5276071585,387.647919716825,5.14,410
4633101,4706502,51.9229277107,7.5266307657,51.9250091543,7.5197963172,523.288820791872,9.75,770
4633101,4706501,51.9229277107,7.5266307657,51.9250641098,7.5191235922,567.604053207058,9.32,750
4633102,4633101,51.923113,7.526747,51.9229277107,7.5266307657,22.1161089178991,0.36,60
4633102,4707102,51.923113,7.526747,51.9244148283,7.5279285482,166.075835200877,2.55,260
4633102,4707101,51.923113,7.526747,51.924708634,7.5274858492,184.725571169245,2.88,230
4633102,4706101,51.923113,7.526747,51.9249442915,7.5238090578,286.772802569805,5.7,430
4633102,4706102,51.923113,7.526747,51.9248360385,7.5235649855,290.707058915596,5.96,450
4633102,4633501,51.923113,7.526747,51.9235756262,7.5222119678,315.571485732705,4.82,370
4633102,4705102,51.923113,7.526747,51.92626,7.527508,354.19646251807,4.92,370
4633102,4705101,51.923113,7.526747,51.926357557,7.5276071585,365.977688303264,5.08,380
4633501,4633502,51.9235756262,7.5222119678,51.9238340841,7.5222142871,28.7718423990534,0.36,30
4633501,4706102,51.9235756262,7.5222119678,51.9248360385,7.5235649855,168.268539056012,2.86,210
4633501,4706101,51.9235756262,7.5222119678,51.9249442915,7.5238090578,187.708924109178,3.12,230
4633501,4706501,51.9235756262,7.5222119678,51.9250641098,7.5191235922,269.087334857872,4.64,370
4633501,4633101,51.9235756262,7.5222119678,51.9229277107,7.5266307657,311.818039240672,4.68,380
4633501,4633102,51.9235756262,7.5222119678,51.923113,7.526747,315.571485732705,4.82,370
4633501,4707101,51.9235756262,7.5222119678,51.924708634,7.5274858492,383.397887123472,7.39,560
4633501,4707102,51.9235756262,7.5222119678,51.9244148283,7.5279285482,403.41704539714,7.06,590
4633501,4705102,51.9235756262,7.5222119678,51.92626,7.527508,470.617001157835,9.44,700
4633501,4634102,51.9235756262,7.5222119678,51.9206107462,7.5272424328,477.711271321531,8.67,680
4633501,4705101,51.9235756262,7.5222119678,51.926357557,7.5276071585,482.788385167195,9.59,710
4633501,4634101,51.9235756262,7.5222119678,51.9200083695,7.5272407126,526.20180520392,9.39,730
4633501,4635101,51.9235756262,7.5222119678,51.917818,7.5281961271,761.313164148002,13.62,1030
4633501,4635102,51.9235756262,7.5222119678,51.917628901,7.5283926192,786.315883716956,13.95,1050
4633502,4633501,51.9238340841,7.5222142871,51.9235756262,7.5222119678,28.7718423990534,0.36,30
4633502,4706102,51.9238340841,7.5222142871,51.9248360385,7.5235649855,145.047404694412,2.49,190
4633502,4706101,51.9238340841,7.5222142871,51.9249442915,7.5238090578,165.106947328271,2.76,210
4633502,4706502,51.9238340841,7.5222142871,51.9250091543,7.5197963172,211.341660291149,4.71,360
4633502,4706501,51.9238340841,7.5222142871,51.9250641098,7.5191235922,252.524031389613,4.28,340
4633502,4633101,51.9238340841,7.5222142871,51.9229277107,7.5266307657,319.548875235766,5.04,410
4633502,4633102,51.9238340841,7.5222142871,51.923113,7.526747,321.367222886509,5.19,400
4633502,4707101,51.9238340841,7.5222142871,51.924708634,7.5274858492,374.76402405115,6.38,480
4633502,4707102,51.9238340841,7.5222142871,51.9244148283,7.5279285482,397.582252751198,7.42,610
4633502,4705102,51.9238340841,7.5222142871,51.92626,7.527508,452.765418059303,9.19,690
4633502,4705101,51.9238340841,7.5222142871,51.926357557,7.5276071585,464.729680652223,9.34,700
4633502,4634102,51.9238340841,7.5222142871,51.9206107462,7.5272424328,497.912791592964,9.03,710
4633502,4634101,51.9238340841,7.5222142871,51.9200083695,7.5272407126,548.1387336388,9.75,760
4633502,4635101,51.9238340841,7.5222142871,51.917818,7.5281961271,785.604858228486,13.99,1050
4634101,4634102,51.9200083695,7.5272407126,51.9206107462,7.5272424328,67.0563715150429,0.52,80
4634101,4635101,51.9200083695,7.5272407126,51.917818,7.5281961271,252.500622432985,2.72,260
4634101,4635102,51.9200083695,7.5272407126,51.917628901,7.5283926192,276.436530533374,3.04,290
4634101,4633101,51.9200083695,7.5272407126,51.9229277107,7.5266307657,327.666493510015,3.93,340
4634101,4633102,51.9200083695,7.5272407126,51.923113,7.526747,347.264109245767,4.34,360
4634101,4707102,51.9200083695,7.5272407126,51.9244148283,7.5279285482,492.792573317192,7.12,610
4634101,4707101,51.9200083695,7.5272407126,51.924708634,7.5274858492,523.50164047455,7.46,580
4634101,4635001,51.9200083695,7.5272407126,51.914634,7.527407,598.381013895456,7.82,660
4634101,4705102,51.9200083695,7.5272407126,51.92626,7.527508,696.170205462047,9.5,720
4634102,4634101,51.9206107462,7.5272424328,51.9200083695,7.5272407126,67.0563715150429,0.52,80
4634102,4633101,51.9206107462,7.5272424328,51.9229277107,7.5266307657,261.319575849234,3.58,310
4634102,4633102,51.9206107462,7.5272424328,51.923113,7.526747,280.618651774051,3.98,330
4634102,4707102,51.9206107462,7.5272424328,51.9244148283,7.5279285482,426.080245849955,6.77,580
4634102,4707101,51.9206107462,7.5272424328,51.924708634,7.5274858492,456.480780624136,7.1,550
4634102,4705102,51.9206107462,7.5272424328,51.92626,7.527508,629.13628223276,9.15,690
4634102,4705101,51.9206107462,7.5272424328,51.926357557,7.5276071585,640.22188423157,9.3,710
4635001,4635502,51.914634,7.527407,51.9164270111,7.5251485241,252.760396980133,3.9,290
4635001,4635501,51.914634,7.527407,51.9167098313,7.5252964344,272.763735657059,4.39,330
4635001,4635102,51.914634,7.527407,51.917628901,7.5283926192,340.190395312239,4.79,370
4635001,4635101,51.914634,7.527407,51.917818,7.5281961271,358.55894925327,5.11,390
4635001,4634101,51.914634,7.527407,51.9200083695,7.5272407126,598.381013895456,7.82,660
4635001,4634102,51.914634,7.527407,51.9206107462,7.5272424328,665.424286223595,9.22,720
4635001,4633101,51.914634,7.527407,51.9229277107,7.5266307657,924.788653220518,12.63,980
4635001,4633102,51.914634,7.527407,51.923113,7.526747,944.965114307053,13.04,1000
4635001,4633501,51.914634,7.527407,51.9235756262,7.5222119678,1057.35531836295,15.72,1230
4635001,4633502,51.914634,7.527407,51.9238340841,7.5222142871,1084.43098346546,16.08,1250
4635001,4707102,51.914634,7.527407,51.9244148283,7.5279285482,1089.38550727484,16.35,1350
4635001,4707101,51.914634,7.527407,51.924708634,7.5274858492,1121.51619285998,16.16,1220
4635001,4706102,51.914634,7.527407,51.9248360385,7.5235649855,1165.91788017083,18.58,1440
4635001,4706101,51.914634,7.527407,51.9249442915,7.5238090578,1174.01924398818,18.84,1460
4635001,4492102,51.914634,7.527407,51.9246427802,7.5355898701,1247.80684123362,25.9,1950
4635101,4635102,51.917818,7.5281961271,51.917628901,7.5283926192,25.0027195846914,0.32,20
4635101,4635501,51.917818,7.5281961271,51.9167098313,7.5252964344,234.217529552473,3.84,290
4635101,4634101,51.917818,7.5281961271,51.9200083695,7.5272407126,252.500622432985,2.72,260
4635101,4635502,51.917818,7.5281961271,51.9164270111,7.5251485241,260.315369825139,4.33,320
4635101,4634102,51.917818,7.5281961271,51.9206107462,7.5272424328,317.707943807727,4.12,330
4635101,4635001,51.917818,7.5281961271,51.914634,7.527407,358.55894925327,5.11,390
4635101,4633101,51.917818,7.5281961271,51.9229277107,7.5266307657,578.874512842198,7.53,590
4635101,4633102,51.917818,7.5281961271,51.923113,7.526747,597.774521322717,7.93,610
4635101,4707102,51.917818,7.5281961271,51.9244148283,7.5279285482,734.585316530618,10.72,850
4635101,4707101,51.917818,7.5281961271,51.924708634,7.5274858492,768.610364027892,11.05,820
4635101,4706102,51.917818,7.5281961271,51.9248360385,7.5235649855,843.467410979035,14.13,1040
4635101,4706101,51.917818,7.5281961271,51.9249442915,7.5238090578,848.549511494564,13.87,1020
4635101,4492102,51.917818,7.5281961271,51.9246427802,7.5355898701,913.713107867262,18.64,1380
4635102,4635101,51.917628901,7.5283926192,51.917818,7.5281961271,25.0027195846914,0.32,20
4635102,4635501,51.917628901,7.5283926192,51.9167098313,7.5252964344,235.927627707674,3.52,260
4635102,4635502,51.917628901,7.5283926192,51.9164270111,7.5251485241,259.83975416683,4.01,300
4635102,4634101,51.917628901,7.5283926192,51.9200083695,7.5272407126,276.436530533374,3.04,290
4635102,4635001,51.917628901,7.5283926192,51.914634,7.527407,340.190395312239,4.79,370
4635102,4634102,51.917628901,7.5283926192,51.9206107462,7.5272424328,341.202049723474,4.44,350
4635102,4633101,51.917628901,7.5283926192,51.9229277107,7.5266307657,602.13619263436,7.84,610
4635102,4633102,51.917628901,7.5283926192,51.923113,7.526747,620.854023679527,8.25,630
4635102,4707102,51.917628901,7.5283926192,51.9244148283,7.5279285482,756.077589233515,11.04,870
4635102,4707101,51.917628901,7.5283926192,51.924708634,7.5274858492,790.567287334576,11.37,850
4635102,4633502,51.917628901,7.5283926192,51.9238340841,7.5222142871,810.602779364974,14.31,1080
4635102,4706102,51.917628901,7.5283926192,51.9248360385,7.5235649855,868.062450149599,14.45,1070
4635102,4706101,51.917628901,7.5283926192,51.9249442915,7.5238090578,873.032980168172,14.19,1050
4635102,4492102,51.917628901,7.5283926192,51.9246427802,7.5355898701,924.006019694537,18.96,1410
4635501,4635502,51.9167098313,7.5252964344,51.9164270111,7.5251485241,33.0809233999994,0.49,40
4635501,4635101,51.9167098313,7.5252964344,51.917818,7.5281961271,234.217529552473,3.84,290
4635501,4635102,51.9167098313,7.5252964344,51.917628901,7.5283926192,235.927627707674,3.52,260
4635501,4635001,51.9167098313,7.5252964344,51.914634,7.527407,272.763735657059,4.39,330
4635501,4634101,51.9167098313,7.5252964344,51.9200083695,7.5272407126,390.704972409783,6.76,560
4635501,4634102,51.9167098313,7.5252964344,51.9206107462,7.5272424328,454.33822421079,8.16,630
4635501,4633101,51.9167098313,7.5252964344,51.9229277107,7.5266307657,698.207515449799,11.56,890
4635501,4633102,51.9167098313,7.5252964344,51.923113,7.526747,719.721407060787,11.97,910
4635501,4633501,51.9167098313,7.5252964344,51.9235756262,7.5222119678,793.09307751123,11.69,920
4635501,4633502,51.9167098313,7.5252964344,51.9238340841,7.5222142871,820.814551121101,12.05,950
4635501,4707102,51.9167098313,7.5252964344,51.9244148283,7.5279285482,876.546757606273,14.41,1180
4635501,4707101,51.9167098313,7.5252964344,51.924708634,7.5274858492,903.021494913333,14.75,1160
4635501,4706102,51.9167098313,7.5252964344,51.9248360385,7.5235649855,912.382547076099,14.54,1140
4635501,4706101,51.9167098313,7.5252964344,51.9249442915,7.5238090578,922.326460755678,14.8,1160
4635501,4706502,51.9167098313,7.5252964344,51.9250091543,7.5197963172,998.06934699431,16.76,1310
4635502,4635501,51.9164270111,7.5251485241,51.9167098313,7.5252964344,33.0809233999994,0.49,40
4635502,4635001,51.9164270111,7.5251485241,51.914634,7.527407,252.760396980133,3.9,290
4635502,4635102,51.9164270111,7.5251485241,51.917628901,7.5283926192,259.83975416683,4.01,300
4635502,4635101,51.9164270111,7.5251485241,51.917818,7.5281961271,260.315369825139,4.33,320
4635502,4634101,51.9164270111,7.5251485241,51.9200083695,7.5272407126,423.765422820776,7.25,600
4635502,4634102,51.9164270111,7.5251485241,51.9206107462,7.5272424328,487.416310865722,8.65,670
4635502,4633101,51.9164270111,7.5251485241,51.9229277107,7.5266307657,730.775354202275,9.25,880
4635502,4633102,51.9164270111,7.5251485241,51.923113,7.526747,752.328815779153,10.63,930
4635502,4633501,51.9164270111,7.5251485241,51.9235756262,7.5222119678,820.923513530887,11.82,930
4635502,4633502,51.9164270111,7.5251485241,51.9238340841,7.5222142871,848.805168359354,12.18,960
4635502,4707102,51.9164270111,7.5251485241,51.9244148283,7.5279285482,909.454070633773,14.54,1190
4635502,4707101,51.9164270111,7.5251485241,51.924708634,7.5274858492,935.768306243049,14.88,1170
4635502,4706102,51.9164270111,7.5251485241,51.9248360385,7.5235649855,942.381062730534,14.67,1150
4635502,4706101,51.9164270111,7.5251485241,51.9249442915,7.5238090578,952.588771411714,14.94,1170
4635502,4706502,51.9164270111,7.5251485241,51.9250091543,7.5197963172,1023.59257708877,16.89,1320
4638101,4638102,52.022265,7.666645,52.0216349915,7.6662632786,74.8483313890586,1.3,110
4638101,4624101,52.022265,7.666645,52.0197043779,7.6677080314,294.201886180555,4.19,310
4638101,4624102,52.022265,7.666645,52.0192831732,7.667893517,342.777039348644,4.82,360
4638101,4627102,52.022265,7.666645,52.0243613452,7.6704943861,352.116912705574,5.25,410
4638101,4627101,52.022265,7.666645,52.024585,7.671023,395.768498577688,5.34,400
4638101,4626301,52.022265,7.666645,52.0263700706,7.6737566608,667.925773342795,8.99,670
4638101,4623102,52.022265,7.666645,52.0163647585,7.6700179993,696.272074380722,9.57,720
4638101,4623101,52.022265,7.666645,52.0163405511,7.6701413411,701.653951409621,9.65,720
4638101,4626501,52.022265,7.666645,52.028257,7.676927,970.018081771537,13.03,980
4638101,4625101,52.022265,7.666645,52.0128067833,7.6723280445,1122.56251820416,15.26,1140
4638101,4625102,52.022265,7.666645,52.0121538545,7.6724274925,1193.24696641203,16.23,1220
4638101,4625301,52.022265,7.666645,52.0088871454,7.6735034362,1561.58623432051,21.16,1590
4638102,4638101,52.0216349915,7.6662632786,52.022265,7.666645,74.8483313890586,1.3,110
4638102,4624101,52.0216349915,7.6662632786,52.0197043779,7.6677080314,236.608538098518,3.0,240
4638102,4624102,52.0216349915,7.6662632786,52.0192831732,7.667893517,284.627460501981,3.63,290
4638102,4627102,52.0216349915,7.6662632786,52.0243613452,7.6704943861,419.656652361669,6.55,520
4638102,4623102,52.0216349915,7.6662632786,52.0163647585,7.6700179993,640.590088517249,8.38,640
4638102,4623101,52.0216349915,7.6662632786,52.0163405511,7.6701413411,646.485214804907,8.46,650
4638102,4625101,52.0216349915,7.6662632786,52.0128067833,7.6723280445,1066.9734549817,14.07,1070
4638102,4625102,52.0216349915,7.6662632786,52.0121538545,7.6724274925,1136.78751645167,15.04,1140
4638102,4625301,52.0216349915,7.6662632786,52.0088871454,7.6735034362,1503.27983401579,19.98,1510
4654101,4654102,51.9478032945,7.5381898242,51.9477049405,7.5382147054,11.0810210495126,0.07,10
4654101,4691102,51.9478032945,7.5381898242,51.949189847,7.5350212411,266.628376020216,5.89,440
4654101,4691101,51.9478032945,7.5381898242,51.9492377294,7.5345699705,295.273923756522,6.28,470
4654101,4657101,51.9478032945,7.5381898242,51.9465059529,7.5339250301,326.329746225212,4.38,330
4654101,4690101,51.9478032945,7.5381898242,51.9512119276,7.5370744313,387.087925484303,5.59,420
4654101,4657102,51.9478032945,7.5381898242,51.9461153389,7.533061708,398.900300069847,5.36,400
4654101,4690102,51.9478032945,7.5381898242,51.9516676409,7.5369445686,438.579787245299,6.28,470
4654101,4659102,51.9478032945,7.5381898242,51.944812749,7.5298915204,659.583900673247,8.87,670
4654101,4668102,51.9478032945,7.5381898242,51.951190372,7.5301054455,670.704569352043,12.3,920
4654101,4689102,51.9478032945,7.5381898242,51.9545378733,7.5363142677,760.653593981667,11.23,840
4654101,4659101,51.9478032945,7.5381898242,51.9443455055,7.5284294906,772.465358155152,10.37,780
4654101,4689101,51.9478032945,7.5381898242,51.9548702448,7.537097322,790.252169658092,12.1,910
4654102,4654101,51.9477049405,7.5382147054,51.9478032945,7.5381898242,11.0810210495126,0.07,10
4654102,4691102,51.9477049405,7.5382147054,51.949189847,7.5350212411,274.473643902358,5.96,450
4654102,4691101,51.9477049405,7.5382147054,51.9492377294,7.5345699705,302.7445316426,6.35,480
4654102,4657101,51.9477049405,7.5382147054,51.9465059529,7.5339250301,323.188586948605,4.31,320
4654102,4657102,51.9477049405,7.5382147054,51.9461153389,7.533061708,395.387664718221,5.29,400
4654102,4690101,51.9477049405,7.5382147054,51.9512119276,7.5370744313,398.158365043093,5.66,420
4654102,4690102,51.9477049405,7.5382147054,51.9516676409,7.5369445686,449.651560327989,6.35,480
4654102,4659102,51.9477049405,7.5382147054,51.944812749,7.5298915204,655.613388243395,8.8,660
4654102,4668101,51.9477049405,7.5382147054,51.9517136647,7.5308437955,674.466240550738,12.2,930
4654102,4659101,51.9477049405,7.5382147054,51.9443455055,7.5284294906,768.560090154833,10.3,770
4654102,4689102,51.9477049405,7.5382147054,51.9545378733,7.5363142677,771.733337821752,11.3,850
4654102,4689101,51.9477049405,7.5382147054,51.9548702448,7.537097322,801.31372399708,12.18,910
4657101,4657102,51.9465059529,7.5339250301,51.9461153389,7.533061708,73.4847286663917,0.98,70
4657101,4691101,51.9465059529,7.5339250301,51.9492377294,7.5345699705,307.302907383291,5.06,460
4657101,4691102,51.9465059529,7.5339250301,51.949189847,7.5350212411,308.092296005925,5.46,490
4657101,4654102,51.9465059529,7.5339250301,51.9477049405,7.5382147054,323.188586948605,4.31,320
4657101,4654101,51.9465059529,7.5339250301,51.9478032945,7.5381898242,326.329746225212,4.38,330
4657101,4659102,51.9465059529,7.5339250301,51.944812749,7.5298915204,334.858521785661,4.49,340
4657101,4659101,51.9465059529,7.5339250301,51.9443455055,7.5284294906,447.260500200462,5.99,450
4657101,4662101,51.9465059529,7.5339250301,51.948593,7.527704,485.988584722073,6.21,680
4657101,4662102,51.9465059529,7.5339250301,51.9483753376,7.5272997333,499.96493851263,6.67,710
4657101,4690101,51.9465059529,7.5339250301,51.9512119276,7.5370744313,566.684824879404,9.97,750
4657101,4690102,51.9465059529,7.5339250301,51.9516676409,7.5369445686,610.80647840178,10.65,800
4657101,4667102,51.9465059529,7.5339250301,51.9537788176,7.5307976352,837.56395528688,16.52,1320
4657102,4657101,51.9461153389,7.533061708,51.9465059529,7.5339250301,73.4847286663917,0.98,70
4657102,4659102,51.9461153389,7.533061708,51.944812749,7.5298915204,261.432606100099,3.51,260
4657102,4691101,51.9461153389,7.533061708,51.9492377294,7.5345699705,362.662393930427,6.05,530
4657102,4691102,51.9461153389,7.533061708,51.949189847,7.5350212411,367.715551502596,6.44,560
4657102,4659101,51.9461153389,7.533061708,51.9443455055,7.5284294906,373.964306530054,5.01,380
4657102,4654102,51.9461153389,7.533061708,51.9477049405,7.5382147054,395.387664718221,5.29,400
4657102,4654101,51.9461153389,7.533061708,51.9478032945,7.5381898242,398.900300069847,5.36,400
4657102,4690101,51.9461153389,7.533061708,51.9512119276,7.5370744313,630.627472847223,10.95,820
4657102,4690102,51.9461153389,7.533061708,51.9516676409,7.5369445686,673.05251826785,11.64,870
4657102,4667102,51.9461153389,7.533061708,51.9537788176,7.5307976352,867.122497449341,17.5,1390
4659101,4659102,51.9443455055,7.5284294906,51.944812749,7.5298915204,113.006057410159,1.5,110
4659101,4662501,51.9443455055,7.5284294906,51.94619224,7.5266062122,240.655296639741,7.36,550
4659101,4657102,51.9443455055,7.5284294906,51.9461153389,7.533061708,373.964306530054,5.01,380
4659101,4657101,51.9443455055,7.5284294906,51.9465059529,7.5339250301,447.260500200462,5.99,450
4659101,4662102,51.9443455055,7.5284294906,51.9483753376,7.5272997333,455.247635019472,8.98,670
4659101,4662101,51.9443455055,7.5284294906,51.948593,7.527704,475.442259934933,9.44,710
4659101,4691101,51.9443455055,7.5284294906,51.9492377294,7.5345699705,688.560251488535,11.05,910
4659101,4691102,51.9443455055,7.5284294906,51.949189847,7.5350212411,703.839575037606,11.45,940
4659101,4654102,51.9443455055,7.5284294906,51.9477049405,7.5382147054,768.560090154833,10.3,770
4659101,4668102,51.9443455055,7.5284294906,51.951190372,7.5301054455,770.595751702073,13.88,1040
4659101,4654101,51.9443455055,7.5284294906,51.9478032945,7.5381898242,772.465358155152,10.37,780
4659101,4668101,51.9443455055,7.5284294906,51.9517136647,7.5308437955,836.781065934254,14.88,1120
4659101,4690101,51.9443455055,7.5284294906,51.9512119276,7.5370744313,967.52804563913,15.96,1200
4659101,4690102,51.9443455055,7.5284294906,51.9516676409,7.5369445686,1002.86652590116,16.64,1250
4659102,4659101,51.944812749,7.5298915204,51.9443455055,7.5284294906,113.006057410159,1.5,110
4659102,4657102,51.944812749,7.5298915204,51.9461153389,7.533061708,261.432606100099,3.51,260
4659102,4657101,51.944812749,7.5298915204,51.9465059529,7.5339250301,334.858521785661,4.49,340
4659102,4662102,51.944812749,7.5298915204,51.9483753376,7.5272997333,434.634633983885,10.48,790
4659102,4691101,51.944812749,7.5298915204,51.9492377294,7.5345699705,587.957253750266,9.55,790
4659102,4691102,51.944812749,7.5298915204,51.949189847,7.5350212411,601.090786597948,9.95,820
4659102,4654102,51.944812749,7.5298915204,51.9477049405,7.5382147054,655.613388243395,8.8,660
4659102,4654101,51.944812749,7.5298915204,51.9478032945,7.5381898242,659.583900673247,8.87,670
4659102,4690101,51.944812749,7.5298915204,51.9512119276,7.5370744313,866.228314601072,14.46,1080
4659102,4690102,51.944812749,7.5298915204,51.9516676409,7.5369445686,903.600540224292,15.14,1140
4660101,4660102,51.9381011681,7.5943085913,51.9382122536,7.5939654507,26.59894593004,0.11,40
4660101,4423101,51.9381011681,7.5943085913,51.9371231547,7.5977920871,262.696919341103,4.25,340
4660101,4423102,51.9381011681,7.5943085913,51.9370702242,7.5978519305,268.901685691348,4.29,350
4660101,4424101,51.9381011681,7.5943085913,51.9393547173,7.600360487,438.150349936573,7.37,580
4660101,4424102,51.9381011681,7.5943085913,51.9396362999,7.601022491,491.435421403086,8.11,630
4660101,4422101,51.9381011681,7.5943085913,51.9424337597,7.5971764753,520.913091823011,8.46,650
4660101,4426101,51.9381011681,7.5943085913,51.9408006623,7.6007662115,535.448992411677,6.82,630
4660101,4426102,51.9381011681,7.5943085913,51.9411598587,7.6003761543,537.889517685096,6.19,580
4660101,4417101,51.9381011681,7.5943085913,51.9345742843,7.5997469835,541.718949035444,7.08,600
4660101,4417102,51.9381011681,7.5943085913,51.9345723388,7.6001189727,559.76775964726,7.45,610
4660102,4660101,51.9382122536,7.5939654507,51.9381011681,7.5943085913,26.59894593004,0.11,40
4660102,4682102,51.9382122536,7.5939654507,51.9392690289,7.5915103376,205.495814846967,2.59,250
4660102,4682101,51.9382122536,7.5939654507,51.9392329565,7.591139113,224.798132537481,3.27,290
